Date,FY,Year,Month,Week,type,Ndate,Bank,DLCY,DFCY,DTOTAL,LLCY,LFCY,LTOTAL,CD
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Prime Commercial Bank Ltd,202.51,3.53,206.04,182.64,0.03,182.67,0.8384
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Rastriya Banijya Bank Ltd,359.83,1.46,361.29,248.8,0,248.8,0.6852
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Sanima Bank Ltd,183.32,4.32,187.64,155.42,2.21,157.62,0.8024
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Siddhartha Bank Ltd,228.27,2.22,230.49,197.8,1.62,199.42,0.8123
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Standard Chartered Bank Nepal Ltd,95.35,22.5,117.85,91.87,1.02,92.89,0.7882
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Agricultural Development Bank Ltd,233.96,0,233.96,194.69,0,194.69,0.7691
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Citizens Bank International Ltd,180.44,3.32,183.76,155.45,0,155.45,0.8413
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Everest Bank Ltd,214.64,3.89,218.53,181.96,2.05,184.01,0.8273
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Global IME Bank Ltd,465.42,5.12,470.54,383.56,3.29,386.85,0.7924
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Himalayan Bank Ltd,281.06,20.4,301.46,240.78,4.79,245.58,0.7985
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Kumari Bank Ltd,329.19,6.29,335.48,292.21,2.35,294.56,0.8477
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Laxmi Sunrise Bank Ltd,308.62,7.54,316.16,254.06,1.51,255.57,0.7873
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Machhapuchchhre Bank Ltd,151.59,2.03,153.61,129.63,0.37,130,0.8301
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Nabil Bank Ltd,437.04,12.91,449.95,373.06,4.93,377.99,0.8343
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Nepal Bank Ltd,267.66,1.03,268.69,194.68,0,194.68,0.7199
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Nepal Investment Mega Bank Ltd,393.26,14.42,407.68,325.05,7.08,332.13,0.7883
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Nepal SBI Bank Ltd,167.96,5.95,173.91,127.04,2.52,129.57,0.7302
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,NIC Asia Bank Ltd,341.13,0.32,341.45,293.36,0,293.36,0.8458
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,NMB Bank Ltd,226.51,3.43,229.94,197.13,3.53,200.66,0.7942
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Prabhu Bank Ltd,284.07,3.07,287.13,238.18,0.74,238.92,0.8246
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Prime Commercial Bank Ltd,203.27,3.54,206.81,182.98,0.03,183,0.8389
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Rastriya Banijya Bank Ltd,361.72,1.46,363.18,248.68,0,248.68,0.68
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Sanima Bank Ltd,189.67,4.19,193.87,155.6,2.25,157.86,0.7789
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Siddhartha Bank Ltd,227.91,2.07,229.98,197.42,1.61,199.03,0.8126
3/22/2024,2080/81,2080,Chaitra,2nd Week,Week,12/9/2080,Standard Chartered Bank Nepal Ltd,95.42,21.99,117.41,91.87,0.95,92.81,0.7905
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Agricultural Development Bank Ltd,233.34,0,233.34,194.99,0,194.99,0.7722
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Citizens Bank International Ltd,180.93,3.38,184.31,155.54,0.01,155.55,0.8394
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Everest Bank Ltd,212.03,3.54,215.57,182.56,2.16,184.72,0.8416
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Global IME Bank Ltd,467.11,5.19,472.3,383.7,3.34,387.04,0.7892
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Himalayan Bank Ltd,282.4,25.29,307.69,240.45,4.75,245.2,0.78148
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Kumari Bank Ltd,326.28,6.37,332.65,292.96,2.38,295.34,0.8569
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Laxmi Sunrise Bank Ltd,309.8,7.97,317.77,254.59,1.57,256.16,0.7853
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Machhapuchchhre Bank Ltd,151.53,2.03,153.55,129.66,0.35,130.01,0.8306
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Nabil Bank Ltd,434.95,13.23,448.17,372.91,4.88,377.79,0.8372
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Nepal Bank Ltd,269.53,1.06,270.59,195.55,0,195.55,0.718
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Nepal Investment Mega Bank Ltd,392.66,14.63,407.29,325.26,7.11,332.37,0.7896
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Nepal SBI Bank Ltd,173.73,6.06,179.79,126.67,2.49,129.16,0.7046
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,NIC Asia Bank Ltd,342.01,0.31,342.32,292.79,0,292.79,0.8421
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,NMB Bank Ltd,226.36,3.43,229.79,196.76,3.66,200.42,0.7937
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Prabhu Bank Ltd,282.39,3.05,285.44,238.09,0.68,238.76,0.8291
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Prime Commercial Bank Ltd,201.6,3.54,205.14,184.99,0.03,185.02,0.843
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Rastriya Banijya Bank Ltd,366.14,1.47,367.61,248.48,0,248.48,0.6735
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Sanima Bank Ltd,185.17,4.27,189.45,156.71,2.51,159.22,0.8031
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Siddhartha Bank Ltd,227.84,2.07,229.9,198.6,1.57,200.17,0.8173
3/29/2024,2080/81,2080,Chaitra,3rd Week,Week,12/16/2080,Standard Chartered Bank Nepal Ltd,94.25,21.85,116.1,88.7,0.94,89.64,0.7721
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Agricultural Development Bank Ltd,226.46,0,226.46,195.82,0,195.82,0.7972
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Citizens Bank International Ltd,180.28,4.37,184.65,155.32,0.01,155.32,0.8367
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Everest Bank Ltd,212.03,3.66,215.69,181.96,1.99,183.95,0.8376
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Global IME Bank Ltd,465.82,5.79,471.61,385.15,3.43,388.58,0.7938
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Himalayan Bank Ltd,281.22,22.3,303.52,240.15,4.43,244.59,0.79005
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Kumari Bank Ltd,325.14,5.66,330.81,292.93,1.85,294.78,0.8599
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Laxmi Sunrise Bank Ltd,308.97,7.7,316.67,254.92,1.55,256.46,0.7888
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Machhapuchchhre Bank Ltd,150.36,1.93,152.29,129.94,0.46,130.41,0.84
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Nabil Bank Ltd,431.69,13.12,444.81,371.89,5.46,377.35,0.8425
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Nepal Bank Ltd,258.43,1.15,259.57,196.69,0,196.69,0.7527
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Nepal Investment Mega Bank Ltd,390,14.46,404.46,325.21,7.17,332.38,0.795
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Nepal SBI Bank Ltd,172.41,6.18,178.59,125.86,2.61,128.46,0.7054
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,NIC Asia Bank Ltd,319.84,0.3,320.14,291.38,0,291.38,0.8951
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,NMB Bank Ltd,224.28,3.45,227.73,197.55,3.68,201.23,0.8035
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Prabhu Bank Ltd,278.59,3.05,281.64,237.99,0.36,238.34,0.8394
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Prime Commercial Bank Ltd,200.58,3.57,204.15,187.2,0.05,187.25,0.8474
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Rastriya Banijya Bank Ltd,352.79,1.47,354.26,248.65,0,248.65,0.6994
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Sanima Bank Ltd,184.63,4.37,189,157.28,2.37,159.65,0.8071
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Siddhartha Bank Ltd,226.84,2.31,229.16,199.11,1.56,200.67,0.8227
4/5/2024,2080/81,2080,Chaitra,4th Week,Week,12/23/2080,Standard Chartered Bank Nepal Ltd,93.86,21.25,115.11,88.05,0.61,88.66,0.7702
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Agricultural Development Bank Ltd,228.2,0,228.2,198.6,0,198.6,0.8028
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Citizens Bank International Ltd,179.86,4.38,184.24,156.03,0.01,156.03,0.8421
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Everest Bank Ltd,211.53,4.02,215.55,184.86,1.95,186.81,0.835
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Global IME Bank Ltd,467.65,5.21,472.87,385.49,3.3,388.79,0.794
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Himalayan Bank Ltd,281.83,22.55,304.38,242.08,4.41,246.49,0.79545
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Kumari Bank Ltd,328.01,5.64,333.65,293.58,1.84,295.42,0.8536
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Laxmi Sunrise Bank Ltd,308,7.79,315.79,256.34,1.46,257.8,0.7895
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Machhapuchchhre Bank Ltd,150.85,2.01,152.86,129.85,0.42,130.27,0.8329
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Nabil Bank Ltd,433.1,13.33,446.43,375.52,5.61,381.13,0.8397
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Nepal Bank Ltd,260.67,1.11,261.78,197.35,0,197.35,0.7489
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Nepal Investment Mega Bank Ltd,391.91,14.5,406.41,325.97,6.87,332.84,0.7974
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Nepal SBI Bank Ltd,168.31,6.17,174.48,126.57,2.46,129.02,0.7249
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,NIC Asia Bank Ltd,331.49,0.26,331.75,289.73,0,289.73,0.8625
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,NMB Bank Ltd,222.92,3.45,226.37,197.36,3.76,201.11,0.7973
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Prabhu Bank Ltd,279.96,3.08,283.04,238.82,0.34,239.17,0.8311
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Prime Commercial Bank Ltd,201.44,3.59,205.03,189.8,0.05,189.85,0.851
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Rastriya Banijya Bank Ltd,366.58,1.47,368.05,260.48,0,260.48,0.6886
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Sanima Bank Ltd,184.15,4.38,188.53,164.25,2.25,166.5,0.8437
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Siddhartha Bank Ltd,227.86,2.09,229.95,199.52,1.55,201.07,0.8169
4/12/2024,2080/81,2080,Chaitra,End Date,End,12/30/2080,Standard Chartered Bank Nepal Ltd,91.48,21.07,112.55,87.74,0.64,88.38,0.7805
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Agricultural Development Bank Ltd,228.59,0,228.59,197.79,0,197.79,0.7982
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Citizens Bank International Ltd,180.16,4.42,184.58,156.13,0.01,156.13,0.8413
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Everest Bank Ltd,213.63,3.89,217.52,182.59,1.83,184.42,0.8327
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Global IME Bank Ltd,469.1,5.28,474.38,383.96,3.38,387.33,0.7844
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Himalayan Bank Ltd,280.47,20.35,300.81,241.08,4.4,245.47,0.7999
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Kumari Bank Ltd,329.75,5.74,335.49,292.72,1.81,294.53,0.8476
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Laxmi Sunrise Bank Ltd,307.88,7.9,315.78,255.36,1.52,256.88,0.7923
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Machhapuchchhre Bank Ltd,150.45,1.98,152.43,130.42,0.49,130.91,0.842
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Nabil Bank Ltd,433.56,13.57,447.13,376.33,5.5,381.84,0.8481
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Nepal Bank Ltd,259.61,1.17,260.78,197,0,197,0.7504
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Nepal Investment Mega Bank Ltd,388.73,14.81,403.54,324.3,6.83,331.13,0.804
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Nepal SBI Bank Ltd,169.84,7.39,177.23,126.63,2.54,129.16,0.715
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,NIC Asia Bank Ltd,328.57,0.28,328.85,286.46,0,286.46,0.8571
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,NMB Bank Ltd,217.34,3.46,220.8,196.95,3.87,200.82,0.8246
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Prabhu Bank Ltd,277.57,3.13,280.7,238.49,0.21,238.7,0.8422
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Prime Commercial Bank Ltd,202.9,3.44,206.34,188.55,0.05,188.61,0.8686
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Rastriya Banijya Bank Ltd,360.48,1.47,361.95,251.34,0,251.34,0.6948
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Sanima Bank Ltd,183.71,4.16,187.87,164.32,2.36,166.68,0.8475
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Siddhartha Bank Ltd,228.73,2.06,230.79,199.21,1.56,200.77,0.821
4/19/2024,2080/81,2081,Baisakh,1st Week,Week,1/7/2081,Standard Chartered Bank Nepal Ltd,93,19.59,112.59,86.65,0.64,87.29,0.7753
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Agricultural Development Bank Ltd,228.48,0,228.48,197.88,0,197.88,0.799
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Citizens Bank International Ltd,179.76,4.43,184.19,155.55,0.01,155.56,0.8398
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Everest Bank Ltd,213.74,3.72,217.46,183.6,1.91,185.5,0.8379
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Global IME Bank Ltd,468.38,5.32,473.7,383.96,3.39,387.35,0.7855
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Himalayan Bank Ltd,277.24,20.96,298.2,240.32,4.16,244.49,0.8035
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Kumari Bank Ltd,330.53,5.77,336.3,292.34,1.89,294.23,0.8448
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Laxmi Sunrise Bank Ltd,309.67,8.03,317.69,255.18,1.51,256.69,0.7871
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Machhapuchchhre Bank Ltd,150.03,1.95,151.97,130.12,0.51,130.63,0.8428
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Nabil Bank Ltd,431.95,14.27,446.23,377.12,5.79,382.91,0.8522
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Nepal Bank Ltd,258.81,1.17,259.98,197.37,0,197.37,0.7541
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Nepal Investment Mega Bank Ltd,388.43,12.71,401.13,324.32,7.06,331.38,0.8093
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Nepal SBI Bank Ltd,174.47,7.34,181.8,126.73,2.62,129.35,0.6984
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,NIC Asia Bank Ltd,330.51,0.31,330.82,285.78,0,285.78,0.85
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,NMB Bank Ltd,215.13,3.38,218.51,196.84,3.79,200.63,0.8317
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Prabhu Bank Ltd,275.98,3.03,279.01,238.33,0.23,238.55,0.8467
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Prime Commercial Bank Ltd,202.51,3.44,205.95,188.78,0.05,188.84,0.8676
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Rastriya Banijya Bank Ltd,359.78,1.48,361.26,251.41,0,251.41,0.6938
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Sanima Bank Ltd,183.98,4.2,188.18,164.3,2.39,166.69,0.8462
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Siddhartha Bank Ltd,227.94,2.06,230,199.64,1.53,201.16,0.8253
4/26/2024,2080/81,2081,Baisakh,2nd Week,Week,1/14/2081,Standard Chartered Bank Nepal Ltd,91.83,21.52,113.35,85.73,0.86,86.59,0.7639
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Agricultural Development Bank Ltd,228.26,0,228.26,198.02,0,198.02,0.8003
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Citizens Bank International Ltd,178.78,4.44,183.21,156.12,0.01,156.14,0.8475
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Everest Bank Ltd,228.37,3.82,232.19,182.91,2.39,185.3,0.8296
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Global IME Bank Ltd,470.64,5.26,475.9,383.53,3.42,386.95,0.7812
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Himalayan Bank Ltd,275.76,20.75,296.51,239.93,4.93,244.86,0.8093
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Kumari Bank Ltd,332.11,5.7,337.81,292.82,1.85,294.67,0.8424
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Laxmi Sunrise Bank Ltd,309.59,8.03,317.62,255.28,1.51,256.79,0.7876
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Machhapuchchhre Bank Ltd,150.79,1.95,152.74,129.84,0.54,130.39,0.8369
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Nabil Bank Ltd,435.05,14.48,449.53,376.43,5.64,382.07,0.8441
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Nepal Bank Ltd,260.63,1.07,261.69,198.43,0.01,198.44,0.7533
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Nepal Investment Mega Bank Ltd,389.7,12.5,402.2,324.39,6.46,330.84,0.8059
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Nepal SBI Bank Ltd,171.79,7.38,179.17,126.75,2.44,129.19,0.7076
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,NIC Asia Bank Ltd,333.97,0.32,334.29,284.69,0,284.69,0.8381
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,NMB Bank Ltd,213.52,3.39,216.91,197.15,3.79,200.94,0.8385
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Prabhu Bank Ltd,276.92,3.03,279.95,238.14,0.25,238.39,0.8434
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Prime Commercial Bank Ltd,202.56,3.41,205.97,189.45,0.05,189.5,0.8683
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Rastriya Banijya Bank Ltd,363.92,1.48,365.4,252.15,0,252.15,0.6924
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Sanima Bank Ltd,184.14,4.17,188.31,164.14,2.48,166.62,0.8453
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Siddhartha Bank Ltd,229.45,2.1,231.55,199.73,1.36,201.09,0.8199
5/3/2024,2080/81,2081,Baisakh,3rd Week,Week,1/21/2081,Standard Chartered Bank Nepal Ltd,91.61,21.79,113.4,85.16,0.93,86.08,0.7591
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Agricultural Development Bank Ltd,228.55,0,228.55,198.09,0,198.09,0.7996
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Citizens Bank International Ltd,179.08,4.53,183.61,156.3,0.01,156.31,0.8466
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Everest Bank Ltd,218.46,4.09,222.55,182.41,2.36,184.77,0.8229
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Global IME Bank Ltd,471.16,5.27,476.42,384.17,3.44,387.62,0.7819
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Himalayan Bank Ltd,274.2,21.93,296.13,239.93,4.82,244.75,0.8052
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Kumari Bank Ltd,333.14,5.68,338.82,293.1,1.85,294.95,0.8407
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Laxmi Sunrise Bank Ltd,310.65,7.76,318.41,255.27,1.51,256.79,0.7856
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Machhapuchchhre Bank Ltd,150.46,1.92,152.38,130.04,0.68,130.73,0.8369
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Nabil Bank Ltd,437.65,13.65,451.3,377.76,5.66,383.42,0.8438
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Nepal Bank Ltd,258.66,1.09,259.75,199.83,0.01,199.84,0.7642
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Nepal Investment Mega Bank Ltd,383.47,12.17,395.64,323.84,6.73,330.57,0.8183
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Nepal SBI Bank Ltd,169,7.49,176.49,126.79,2.45,129.24,0.7184
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,NIC Asia Bank Ltd,334.7,0.31,335.02,283.74,0,283.74,0.8336
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,NMB Bank Ltd,211.47,3.85,215.31,198.66,3.7,202.37,0.8501
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Prabhu Bank Ltd,276.22,3.13,279.35,237.9,0.34,238.24,0.8446
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Prime Commercial Bank Ltd,203.13,3.15,206.29,190.43,0.05,190.48,0.8692
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Rastriya Banijya Bank Ltd,381.79,1.5,383.29,252.75,0,252.75,0.687
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Sanima Bank Ltd,183.56,3.96,187.52,159.17,2.45,161.62,0.8232
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Siddhartha Bank Ltd,231.74,2.12,233.86,200.42,1.28,201.69,0.8146
5/10/2024,2080/81,2081,Baisakh,4th Week,Week,1/28/2081,Standard Chartered Bank Nepal Ltd,91.57,22.84,114.41,85.34,1,86.34,0.7547
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Agricultural Development Bank Ltd,228.92,0,228.92,199.92,0,199.92,0.8058
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Citizens Bank International Ltd,180.06,4.51,184.57,156.48,0.01,156.48,0.8431
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Everest Bank Ltd,220.06,4.11,224.17,182.26,2.27,184.53,0.8215
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Global IME Bank Ltd,472.73,5.12,477.84,384.92,3.55,388.47,0.785
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Himalayan Bank Ltd,273.52,21.36,294.88,240.21,4.66,244.87,0.8052
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Kumari Bank Ltd,331.53,5.58,337.11,293.35,1.84,295.19,0.8451
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Laxmi Sunrise Bank Ltd,312.03,7.73,319.76,255.25,1.51,256.76,0.7892
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Machhapuchchhre Bank Ltd,150.23,1.96,152.19,129.98,0.68,130.66,0.8414
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Nabil Bank Ltd,440.71,13.64,454.35,378.16,5.53,383.69,0.848
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Nepal Bank Ltd,258.55,1.08,259.64,200.12,0.01,200.13,0.7556
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Nepal Investment Mega Bank Ltd,383.29,12.26,395.55,322.9,6.58,329.48,0.8158
5/13/2024,2080/81,2081,Baisakh,End Date,End,1/31/2081,Nepal SBI Bank Ltd,169.01,7.42,176.43,126.81,2.36,129.17,0.7182
